2956,Facebook,Image,2023-08-03,6295,5173,526,262,396,814,183,165,Paid,3522,Education,Night,
2957,Instagram,Image,2022-02-24,17422,14764,947,168,336,1157,65,167,Organic,0,Promotion,Night,
2958,Facebook,Video,2023-03-06,18912,18292,12596,39,374,2376,69,38,Organic,0,Promotion,Night,
2959,Instagram,Image,2024-08-08,7551,7388,2506,239,382,1046,294,45,Organic,0,Promotion,Night,
2960,YouTube,Story,2023-03-13,19840,16814,14037,227,319,4394,555,55,Organic,0,Education,Night,
2961,Facebook,Reel,2025-12-15,9825,8218,60,227,78,1584,98,179,Paid,1387,Entertainment,Night,
2962,Facebook,Video,2021-04-14,7597,6175,4701,72,213,1646,61,86,Organic,0,Education,Night,
2963,YouTube,Image,2021-01-16,3741,3030,1321,182,461,410,16,62,Paid,4196,Awareness,Night,
2964,Instagram,Story,2023-04-13,11441,10547,8179,267,484,2803,518,79,Organic,0,Promotion,Day,
2965,Instagram,Image,2025-04-03,14061,11077,5768,51,494,1342,384,27,Paid,1909,Awareness,Night,
2966,YouTube,Video,2022-07-17,6640,5027,428,197,268,963,220,132,Organic,0,Education,Day,
2967,Facebook,Reel,2025-07-14,15627,12141,4770,29,182,2134,424,154,Paid,4473,Motivation,Day,
2968,Instagram,Video,2022-06-07,3336,2850,630,89,456,391,45,21,Organic,0,Motivation,Day,
2969,Facebook,Image,2021-05-21,9411,9175,4851,2,73,1239,133,73,Organic,0,Education,Day,
2970,Instagram,Video,2023-12-31,7609,5390,4198,119,428,1083,208,112,Organic,0,Entertainment,Day,
2971,Instagram,Video,2021-05-11,11429,10706,4016,209,99,171,46,143,Organic,0,Awareness,Night,
2972,Instagram,Reel,2025-07-17,2493,2398,869,262,329,637,76,98,Organic,0,Education,Night,
2973,Facebook,Story,2025-06-21,14474,9181,794,276,313,710,11,19,Organic,0,Education,Night,
2974,YouTube,Reel,2025-03-10,18520,12941,4409,296,6,124,17,95,Paid,4464,Motivation,Night,
2975,Facebook,Image,2023-09-02,15197,14344,14221,294,449,542,155,167,Organic,0,Promotion,Day,
2976,Facebook,Story,2021-11-10,16957,11279,1794,107,185,1117,172,37,Paid,369,Promotion,Day,
2977,Instagram,Story,2021-01-27,13754,13244,692,237,104,1107,269,129,Paid,4433,Entertainment,Day,
2978,Instagram,Video,2023-10-05,12597,10651,9388,164,255,3079,707,20,Organic,0,Entertainment,Day,
2979,Instagram,Video,2025-12-25,8299,7326,1149,221,0,1028,9,166,Organic,0,Entertainment,Night,
2980,Facebook,Video,2021-10-29,6524,6441,1910,46,181,513,69,70,Organic,0,Motivation,Day,
2981,Instagram,Video,2023-12-03,18381,15947,7678,97,432,1146,170,172,Organic,0,Education,Day,
2982,Facebook,Image,2021-07-17,11229,7995,5447,235,241,167,14,160,Organic,0,Entertainment,Day,
2983,Instagram,Video,2024-06-02,10361,9794,5058,34,262,1885,371,51,Paid,3961,Motivation,Day,
2984,YouTube,Reel,2025-01-17,14938,11151,60,256,267,2812,535,171,Organic,0,Awareness,Day,
2985,Instagram,Story,2025-11-25,5231,4448,868,292,215,1313,266,152,Organic,0,Education,Night,
2986,YouTube,Image,2022-03-27,6215,4731,255,184,369,1324,392,128,Organic,0,Awareness,Day,
2987,Instagram,Image,2023-07-30,18977,14472,4792,264,107,2293,169,5,Paid,306,Promotion,Day,
2988,Instagram,Image,2021-01-06,4232,3447,744,109,336,394,89,91,Organic,0,Promotion,Day,
2989,YouTube,Image,2023-12-21,3832,3059,2215,256,76,94,25,132,Organic,0,Education,Night,
2990,Instagram,Story,2023-01-11,10663,7598,3394,280,303,1562,421,71,Organic,0,Entertainment,Day,
2991,Instagram,Reel,2021-10-01,1766,1489,450,242,60,78,7,8,Organic,0,Education,Day,
2992,YouTube,Reel,2021-02-25,15755,14570,3735,241,347,4117,1186,157,Paid,722,Entertainment,Day,
2993,Instagram,Image,2022-10-10,19782,12332,911,282,143,147,27,51,Paid,3543,Promotion,Night,
2994,Instagram,Video,2024-12-11,16270,13420,10274,227,215,2379,330,42,Organic,0,Education,Night,
2995,Facebook,Video,2024-04-30,17266,12930,8923,276,319,1285,103,147,Organic,0,Education,Day,
2996,Facebook,Video,2023-08-06,2303,2244,1444,298,33,463,53,25,Organic,0,Entertainment,Night,
2997,Facebook,Story,2024-02-17,11499,10946,6055,261,311,2467,59,61,Organic,0,Promotion,Day,
2998,YouTube,Story,2024-02-01,13799,9652,9019,262,226,1658,423,121,Organic,0,Promotion,Day,
2999,YouTube,Video,2025-10-30,14468,10362,7847,204,40,2150,23,50,Organic,0,Entertainment,Day,
3000,YouTube,Reel,2024-10-27,5945,4541,938,14,323,1215,204,146,Organic,0,Entertainment,Day,
3001,YouTube,Image,2021-07-24,11935,7883,6941,50,261,2241,559,149,Paid,1942,Entertainment,Night,
3002,Instagram,Image,2021-01-15,5384,3338,2929,18,447,664,125,43,Organic,0,Promotion,Night,
3003,Instagram,Reel,2022-03-26,4880,3024,2414,284,73,465,33,1810,Paid,141784,Promotion,Day,
3004,Instagram,Image,2022-04-04,13701,12752,10835,155,311,2485,236,103,Organic,0,Education,Day,
3005,Instagram,Image,2021-04-01,15880,9906,5372,235,261,993,161,81,Organic,0,Promotion,Day,
3006,YouTube,Reel,2025-11-07,14558,12982,5543,181,353,3206,747,119,Paid,562,Awareness,Day,
3007,Facebook,Video,2022-04-29,15617,9478,2798,111,51,1994,452,138,Organic,0,Awareness,Night,
3008,Facebook,Story,2021-03-29,11580,9645,7208,16,183,1393,323,155,Organic,0,Entertainment,Night,
3009,Instagram,Story,2023-11-24,5160,3479,1078,22,159,979,113,95,Organic,0,Entertainment,Night,
3010,YouTube,Story,2021-08-03,13046,11997,1046,157,454,2201,214,102,Organic,0,Entertainment,Day,
3011,YouTube,Reel,2021-07-29,16839,10524,5287,25,101,2668,718,124,Paid,619,Education,Night,
3012,Facebook,Image,2022-10-27,14126,12863,12721,273,308,1818,116,50,Paid,4428,Awareness,Day,
3013,Instagram,Image,2023-06-16,3446,2143,218,72,118,596,163,42,Organic,0,Awareness,Night,
3014,Instagram,Story,2023-11-16,10914,8735,6750,242,294,1462,218,146,Organic,0,Promotion,Day,
3015,Instagram,Image,2025-08-06,10615,6571,2442,11,33,1873,237,104,Organic,0,Awareness,Day,
3016,Instagram,Reel,2022-10-16,15155,10878,8169,259,338,551,156,76,Organic,0,Promotion,Day,
3017,Instagram,Image,2023-10-18,7825,5182,1312,75,339,727,149,39,Organic,0,Education,Day,
3018,Facebook,Reel,2024-02-20,15391,11147,618,69,289,427,100,151,Organic,0,Entertainment,Night,
3019,Facebook,Story,2024-12-15,3907,3022,2631,83,420,572,94,34,Organic,0,Entertainment,Night,
3020,Instagram,Story,2021-07-05,8430,5986,565,281,177,358,38,82,Organic,0,Promotion,Night,
3021,Instagram,Video,2023-06-06,9332,7800,7755,238,466,1013,298,88,Organic,0,Motivation,Day,
3022,Instagram,Story,2025-09-30,7792,5903,3184,90,372,597,98,117,Organic,0,Promotion,Day,
3023,Facebook,Video,2022-08-04,5008,3711,2568,249,137,730,139,29,Organic,0,Education,Night,
3024,Instagram,Video,2021-01-07,4765,3728,661,84,39,130,28,172,Paid,2553,Awareness,Night,
3025,Facebook,Video,2024-03-02,17830,16140,10576,146,456,770,103,92,Paid,3255,Promotion,Day,
3026,Instagram,Image,2022-09-07,4240,3010,1583,29,361,806,195,18,Organic,0,Education,Night,
3027,Instagram,Image,2024-11-22,9360,8963,4715,13,376,2303,208,158,Organic,0,Entertainment,Night,
3028,Facebook,Reel,2024-09-22,5209,3638,824,14,415,829,73,106,Paid,2330,Motivation,Night,
3029,YouTube,Image,2025-03-15,5966,5318,1533,59,285,1299,178,154,Paid,3303,Motivation,Day,
3030,YouTube,Image,2023-07-31,7180,6010,3403,211,222,772,115,87,Paid,1631,Promotion,Night,
3031,Instagram,Reel,2025-03-10,3554,2135,1138,89,415,142,20,114,Organic,0,Awareness,Day,
3032,YouTube,Reel,2025-09-13,2050,1367,450,137,314,406,108,135,Paid,1634,Promotion,Night,
3033,Instagram,Image,2025-01-25,18832,11623,9072,113,456,296,26,174,Organic,0,Motivation,Day,
3034,YouTube,Video,2025-02-25,14794,12875,7771,231,314,1466,316,23,Paid,4058,Motivation,Night,
3035,Instagram,Image,2022-09-16,3364,2688,492,140,150,153,40,32,Paid,3834,Entertainment,Night,
3036,Instagram,Video,2022-05-18,1881,1759,937,155,435,168,13,177,Organic,0,Awareness,Day,
3037,Instagram,Video,2021-10-14,13958,11327,1802,281,196,1778,314,75,Paid,440,Awareness,Night,
3038,YouTube,Story,2022-03-23,9071,7447,6021,195,457,525,97,67,Organic,0,Motivation,Day,
3039,YouTube,Image,2024-08-02,11972,10099,7187,192,435,2386,161,77,Paid,2212,Motivation,Day,
3040,YouTube,Video,2024-05-29,9608,9089,3544,280,165,379,38,128,Organic,0,Promotion,Day,
3041,Instagram,Video,2022-11-17,1081,739,739,106,425,190,51,123,Paid,3003,Promotion,Day,
3042,Facebook,Image,2022-06-08,9882,9121,7882,72,92,1181,349,125,Organic,0,Entertainment,Night,
3043,Instagram,Reel,2022-09-08,18479,15477,3824,33,129,1873,0,23,Paid,1224,Motivation,Day,
3044,Facebook,Video,2025-02-22,12835,9961,6124,246,149,1548,374,179,Organic,0,Promotion,Night,
3045,Instagram,Image,2021-08-23,7487,5101,4308,264,238,732,23,146,Organic,0,Entertainment,Day,
3046,Facebook,Video,2025-11-27,11381,8578,4743,7,298,260,17,124,Organic,0,Awareness,Night,
3047,Facebook,Image,2023-10-12,11558,9272,6961,48,263,998,225,170,Paid,4894,Motivation,Day,
3048,YouTube,Video,2023-10-26,7367,4632,818,274,245,1082,191,65,Organic,0,Education,Day,
3049,YouTube,Story,2024-04-07,8969,5732,754,33,128,639,52,168,Organic,0,Motivation,Night,
3050,YouTube,Video,2023-04-25,8498,6872,6555,7,248,1971,547,172,Organic,0,Promotion,Day,
3051,YouTube,Image,2021-07-19,18973,12018,10336,268,163,2247,467,34,Paid,1303,Motivation,Night,
3052,Instagram,Video,2025-04-08,14868,11387,6660,280,333,527,84,13,Organic,0,Education,Day,
3053,Facebook,Video,2022-05-16,1075,718,381,134,91,109,12,68,Organic,0,Motivation,Day,
3054,YouTube,Reel,2021-04-19,7428,4506,444,94,490,827,8,165,Organic,0,Promotion,Night,
3055,Instagram,Video,2024-11-16,17456,14009,11063,167,468,2746,662,124,Organic,0,Awareness,Night,
3056,Instagram,Reel,2021-07-16,5525,4003,111,206,209,590,24,56,Organic,0,Promotion,Day,
3057,Instagram,Story,2021-06-04,16741,10344,9647,289,72,422,40,93,Organic,0,Entertainment,Night,
3058,YouTube,Reel,2022-05-27,1625,1072,263,69,436,205,27,146,Paid,1011,Promotion,Day,
3059,YouTube,Reel,2022-10-17,5477,4424,1508,90,24,76,1,57,Paid,4909,Entertainment,Day,
3060,YouTube,Video,2021-02-26,13204,11016,1237,58,388,572,167,82,Organic,0,Motivation,Day,
3061,YouTube,Video,2022-03-05,7807,5732,1576,116,328,1094,157,45,Organic,0,Entertainment,Night,
3062,YouTube,Reel,2023-02-15,6711,5515,1296,124,375,371,66,72,Organic,0,Motivation,Day,
3063,Instagram,Reel,2022-08-04,9328,6970,1774,155,95,1686,347,12,Organic,0,Entertainment,Day,
3064,Instagram,Image,2024-06-02,17403,13715,12993,2,88,2444,305,6,Paid,631,Promotion,Night,
3065,YouTube,Story,2023-05-30,9641,8174,1424,27,373,2097,440,109,Organic,0,Education,Day,
3066,Facebook,Image,2024-07-27,12685,9638,3973,141,338,1791,464,129,Organic,0,Motivation,Day,
3067,Instagram,Reel,2024-06-27,19771,16368,5836,207,427,2953,181,114,Organic,0,Entertainment,Day,
3068,Instagram,Story,2023-02-25,4018,3095,1361,288,433,704,45,90,Paid,1867,Education,Day,
3069,Instagram,Reel,2021-11-19,3173,2450,2092,31,317,499,99,173,Organic,0,Entertainment,Day,
3070,Instagram,Story,2022-06-30,14649,12200,3590,127,207,1229,53,124,Organic,0,Entertainment,Day,
3071,Instagram,Image,2025-05-12,13152,9195,7115,162,341,1181,226,131,Organic,0,Entertainment,Day,
3072,Facebook,Story,2021-09-18,8645,6571,6127,127,78,426,104,20,Paid,590,Promotion,Day,
3073,YouTube,Story,2024-04-28,10490,7953,845,173,243,1590,252,66,Paid,282,Entertainment,Night,
3074,Facebook,Image,2025-11-04,3680,2528,804,280,476,656,117,117,Organic,0,Education,Night,
3075,Instagram,Image,2024-09-12,8359,6342,4493,168,256,555,54,162,Organic,0,Entertainment,Night,
3076,Instagram,Video,2021-02-23,15062,11055,6443,275,75,2739,591,16,Paid,976,Awareness,Day,
3077,Facebook,Video,2022-04-30,10700,10273,6803,49,181,2417,654,39,Organic,0,Motivation,Day,
3078,Instagram,Reel,2021-07-27,8359,7774,5690,236,45,2048,85,15,Organic,0,Promotion,Night,
3079,YouTube,Image,2025-07-10,1957,1424,267,194,30,11,3,68,Organic,0,Awareness,Night,
3080,YouTube,Video,2025-08-28,16451,15531,4487,274,314,1360,396,54,Organic,0,Awareness,Day,
3081,YouTube,Image,2024-02-13,14880,12876,11991,140,293,2268,19,153,Organic,0,Education,Day,
3082,Instagram,Reel,2022-08-08,7815,5171,4850,152,400,269,15,73,Paid,3456,Education,Night,
3083,Instagram,Reel,2024-08-08,15484,12541,12266,296,425,753,82,52,Organic,0,Promotion,Day,
3084,Instagram,Reel,2022-12-07,6388,5423,1566,55,235,1438,151,24,Organic,0,Promotion,Day,
3085,Facebook,Story,2023-03-21,5544,4557,4142,40,341,23,1,105,Paid,722,Motivation,Day,
3086,Instagram,Story,2024-12-09,4599,3130,2323,235,45,657,105,176,Organic,0,Entertainment,Night,
3087,Facebook,Reel,2023-04-24,14434,12358,3579,168,112,2753,26,165,Organic,0,Promotion,Night,
3088,YouTube,Story,2021-08-09,4635,2848,2339,14,58,107,24,141,Organic,0,Promotion,Night,
3089,Facebook,Video,2022-07-12,14151,10512,1332,99,115,2325,616,72,Paid,477,Entertainment,Night,
3090,Facebook,Image,2023-09-03,8589,6267,3948,105,489,556,55,39,Paid,347,Motivation,Day,
3091,Facebook,Story,2021-04-04,9966,8164,725,31,488,411,36,69,Paid,4714,Education,Night,
3092,YouTube,Story,2021-03-19,3331,2887,2229,46,53,505,55,12,Paid,2785,Motivation,Day,
3093,Facebook,Video,2024-09-02,14122,8558,408,24,434,1158,296,49,Organic,0,Entertainment,Day,
3094,Facebook,Image,2023-12-21,11208,8047,6989,213,474,158,9,91,Organic,0,Education,Night,
3095,YouTube,Video,2025-03-12,4901,3767,1009,149,73,1114,16,179,Paid,2639,Education,Day,
3096,Facebook,Story,2023-10-25,4997,4953,2476,283,133,410,33,172,Organic,0,Education,Day,
3097,YouTube,Image,2022-02-09,6109,3910,251,244,289,429,81,80,Organic,0,Motivation,Night,
3098,Instagram,Video,2024-01-19,4151,3484,327,165,403,204,13,80,Organic,0,Entertainment,Night,
3099,Instagram,Video,2025-06-08,16746,10857,3330,69,400,2874,88,178,Organic,0,Motivation,Day,
3100,Instagram,Image,2021-10-05,4203,3714,2740,2,82,633,4,51,Paid,3563,Motivation,Day,
3101,YouTube,Reel,2021-07-08,18064,15389,13768,273,235,723,74,19,Organic,0,Awareness,Day,
3102,YouTube,Reel,2024-11-28,10800,9077,7145,243,434,559,124,109,Organic,0,Promotion,Night,
3103,Instagram,Reel,2022-08-27,17714,13646,9915,36,122,2010,389,151,Paid,3572,Motivation,Day,
3104,Instagram,Story,2024-07-28,19157,17954,3643,194,62,652,9,30,Organic,0,Awareness,Night,
3105,YouTube,Video,2024-08-06,19926,14300,5707,145,449,1387,127,56,Organic,0,Entertainment,Day,
3106,Instagram,Reel,2021-06-18,2569,1696,678,26,210,363,30,97,Organic,0,Awareness,Day,
3107,Instagram,Story,2021-05-17,15199,14541,13339,176,172,1519,198,154,Paid,816,Motivation,Day,
3108,Instagram,Story,2024-09-05,6479,5210,614,1,71,359,96,25,Paid,2273,Entertainment,Day,
3109,Instagram,Story,2024-12-20,12904,10060,8529,269,468,1992,66,55,Paid,3110,Awareness,Night,
3110,Facebook,Reel,2022-08-02,12760,11145,956,15,189,1599,309,42,Paid,2217,Motivation,Night,
3111,Instagram,Image,2023-07-14,4472,3893,852,187,186,697,110,24,Organic,0,Entertainment,Day,
3112,YouTube,Image,2025-10-11,17543,12951,10455,44,233,3631,298,161,Paid,4708,Entertainment,Day,
3113,Facebook,Story,2025-04-07,6113,5263,3318,187,13,827,34,136,Paid,2384,Promotion,Night,
3114,Facebook,Video,2021-02-16,9486,7258,679,150,439,32,7,59,Organic,0,Motivation,Day,
3115,Instagram,Image,2021-01-11,9993,6450,1474,133,20,1717,227,96,Organic,0,Promotion,Night,
3116,YouTube,Image,2021-01-11,17775,14311,6703,277,306,840,224,32,Paid,3263,Entertainment,Day,
3117,Facebook,Reel,2021-10-05,2933,2315,31,241,208,102,15,8,Paid,2668,Entertainment,Day,
3118,Instagram,Reel,2021-09-07,6521,4699,1146,117,73,1027,56,154,Paid,4120,Awareness,Day,
3119,YouTube,Story,2024-02-13,19094,12669,215,274,142,741,44,80,Paid,4436,Promotion,Day,
3120,YouTube,Story,2023-12-14,16435,12537,9928,152,16,3548,318,177,Organic,0,Education,Day,
3121,Facebook,Story,2025-01-27,1042,764,463,59,116,23,0,71,Organic,0,Motivation,Night,
3122,Facebook,Video,2022-12-12,13223,8766,5151,99,163,472,63,90,Organic,0,Promotion,Day,
3123,Facebook,Reel,2024-08-10,15516,10501,125,223,148,674,196,166,Organic,0,Entertainment,Day,
3124,YouTube,Image,2024-02-14,4855,4222,1968,14,65,736,125,95,Paid,1560,Awareness,Day,
3125,YouTube,Story,2022-09-07,18709,11365,5397,124,154,298,3,109,Organic,0,Motivation,Night,
3126,Facebook,Video,2021-09-16,3529,3372,2686,134,147,340,97,2689,Organic,0,Motivation,Night,
3127,Instagram,Reel,2023-07-20,16385,14383,9021,18,89,3358,819,76,Organic,0,Awareness,Night,
3128,YouTube,Video,2024-06-03,3785,3584,1579,113,387,1044,284,91,Organic,0,Entertainment,Day,
3129,YouTube,Reel,2024-12-25,12283,11446,7612,285,299,2290,657,170,Organic,0,Education,Night,
3130,Facebook,Image,2022-03-31,4781,4235,2052,122,420,298,12,10,Organic,0,Awareness,Night,
3131,Instagram,Story,2022-10-16,14189,13397,5643,252,401,2358,14,157,Organic,0,Education,Day,
3132,YouTube,Story,2024-11-30,13192,12767,3056,294,458,2343,313,149,Organic,0,Promotion,Day,
3133,Facebook,Video,2024-03-06,1021,826,706,152,183,154,27,65,Paid,457,Motivation,Night,
3134,YouTube,Image,2023-05-29,6020,5741,546,24,198,1244,278,16,Organic,0,Entertainment,Day,
3135,Instagram,Story,2022-04-24,11864,10561,6082,227,457,1882,246,10,Organic,0,Education,Day,
3136,Instagram,Image,2021-10-22,2416,1533,190,114,214,204,20,31,Organic,0,Entertainment,Day,
3137,YouTube,Reel,2024-02-05,19354,12178,5860,112,325,1224,300,140,Organic,0,Promotion,Day,
3138,Facebook,Image,2023-09-08,1671,1526,1261,82,327,143,12,128,Organic,0,Education,Day,
3139,Instagram,Reel,2023-07-31,14034,10842,5293,4,272,1103,154,110,Paid,3838,Entertainment,Night,
3140,YouTube,Reel,2022-05-29,10240,7652,2469,262,2,984,72,97,Paid,434,Entertainment,Night,
3141,YouTube,Story,2024-12-23,2045,1507,226,169,175,40,7,113,Organic,0,Promotion,Day,
3142,Instagram,Story,2021-08-10,9080,9024,5166,234,144,1631,307,103,Organic,0,Awareness,Day,
3143,Facebook,Image,2023-10-19,1943,1558,30,83,142,89,26,172,Paid,1617,Promotion,Night,
3144,YouTube,Reel,2022-05-05,6391,5345,1182,173,345,926,31,146,Paid,4570,Education,Night,
3145,YouTube,Story,2025-10-04,10539,9262,8811,71,268,742,56,39,Organic,0,Education,Day,
3146,YouTube,Image,2021-02-11,13677,10060,6427,94,463,188,17,88,Organic,0,Motivation,Night,
3147,Instagram,Reel,2023-09-22,3970,3288,2458,71,424,161,6,60,Organic,0,Entertainment,Night,
3148,Instagram,Reel,2023-04-15,5293,3283,488,183,350,309,11,145,Organic,0,Education,Day,
3149,Facebook,Reel,2023-02-23,8888,7750,3889,2,202,721,103,53,Organic,0,Awareness,Day,
3150,YouTube,Video,2021-03-09,8251,5466,1889,300,80,726,192,50,Organic,0,Awareness,Day,
3151,Instagram,Video,2025-05-17,17387,10801,3030,77,23,1237,272,117,Organic,0,Promotion,Night,
3152,YouTube,Reel,2021-04-10,14696,9597,3989,108,191,2750,599,140,Organic,0,Education,Day,
3153,YouTube,Video,2024-05-21,8395,7041,476,11,94,1995,86,47,Paid,661,Education,Day,
3154,YouTube,Story,2021-10-27,12193,10839,6169,143,358,407,48,152,Paid,521,Motivation,Day,
3155,Facebook,Story,2022-12-26,17129,10801,40,230,296,2105,377,128,Organic,0,Motivation,Night,
3156,Instagram,Reel,2025-06-14,5673,4332,1119,119,42,0,0,101,Paid,2074,Motivation,Day,
3157,Facebook,Video,2023-08-12,13617,13502,4667,169,192,2570,479,94,Organic,0,Education,Night,
3158,YouTube,Video,2023-06-29,10490,9907,4844,180,100,1179,125,43,Paid,2437,Promotion,Night,
3159,Instagram,Image,2023-10-19,4421,2816,1753,174,29,686,115,89,Organic,0,Promotion,Night,
3160,YouTube,Video,2021-05-18,12291,8822,2623,283,44,1928,428,66,Organic,0,Promotion,Night,
3161,Facebook,Video,2023-04-14,11523,10818,10239,30,79,2242,56,110,Organic,0,Promotion,Day,
3162,Instagram,Image,2023-03-12,5326,4202,196,197,322,141,7,111,Organic,0,Awareness,Night,
3163,YouTube,Reel,2022-11-18,16657,15176,2476,101,350,3502,418,58,Paid,3440,Education,Night,
3164,YouTube,Video,2024-04-14,16934,11168,2261,193,419,2208,364,130,Organic,0,Entertainment,Night,
3165,Instagram,Image,2023-11-16,17935,16663,7230,254,42,2330,662,13,Organic,0,Education,Night,
3166,YouTube,Video,2022-10-01,3723,2818,164,14,480,155,38,92,Organic,0,Promotion,Night,
3167,Facebook,Reel,2022-05-19,9022,7270,7157,124,359,1378,395,41,Organic,0,Awareness,Day,
3168,Instagram,Image,2023-06-15,3396,2461,1556,106,64,146,16,53,Organic,0,Awareness,Day,
3169,Instagram,Reel,2021-07-31,16687,16196,13130,254,211,4385,528,45,Organic,0,Education,Day,
3170,Facebook,Reel,2022-03-07,12222,12003,675,48,50,293,43,21,Paid,2224,Entertainment,Day,
3171,Instagram,Reel,2025-07-05,10004,8735,7011,201,149,124,24,92,Paid,3546,Promotion,Night,
3172,Instagram,Video,2025-11-20,7028,5981,1183,249,93,911,112,25,Paid,4131,Awareness,Day,
3173,YouTube,Image,2025-07-13,10163,7391,6835,187,344,1414,112,55,Organic,0,Promotion,Day,
3174,Instagram,Image,2024-06-10,13853,10883,4262,270,225,3077,395,63,Paid,4445,Promotion,Night,
3175,YouTube,Story,2021-11-24,17754,13056,9465,147,362,2411,436,171,Organic,0,Promotion,Night,
3176,Facebook,Reel,2023-04-14,13045,8812,5159,2,490,88,9,45,Organic,0,Motivation,Night,
3177,Instagram,Image,2023-05-08,14542,13464,8746,170,439,530,145,43,Organic,0,Promotion,Night,
3178,Instagram,Reel,2021-04-22,4599,3051,1832,213,364,838,172,145,Paid,2953,Promotion,Day,
3179,Instagram,Video,2025-02-23,17128,11745,10057,225,299,2446,236,15,Paid,3101,Entertainment,Night,
3180,YouTube,Video,2025-11-10,8061,5890,1073,294,56,1402,137,151,Paid,3271,Entertainment,Day,
3181,YouTube,Reel,2021-01-09,10868,10100,3209,149,457,2690,380,143,Paid,4246,Motivation,Night,
3182,Instagram,Image,2022-12-08,17168,14080,14056,70,191,51,9,81,Paid,505,Motivation,Day,
3183,Facebook,Video,2024-11-30,4808,4653,3759,12,104,1064,149,131,Paid,1584,Promotion,Night,
3184,Instagram,Image,2021-07-11,8542,7786,4550,73,396,2169,137,50,Organic,0,Awareness,Night,
3185,YouTube,Story,2024-11-21,8963,6167,2594,32,367,910,79,49,Organic,0,Awareness,Day,
3186,Instagram,Video,2025-02-03,13933,12358,6478,100,208,1639,392,5,Organic,0,Education,Night,
3187,YouTube,Video,2023-05-24,8199,7667,924,34,70,575,133,172,Organic,0,Awareness,Night,
3188,Facebook,Story,2025-12-24,5965,3689,2061,137,64,100,28,112,Organic,0,Awareness,Night,
3189,YouTube,Image,2022-02-24,13704,10295,7395,295,195,2224,208,23,Organic,0,Entertainment,Day,
3190,Facebook,Image,2024-01-12,1751,1571,1021,43,357,85,22,80,Organic,0,Education,Day,
3191,Facebook,Story,2024-08-03,7777,6227,4969,146,456,17,2,76,Paid,4642,Education,Day,
3192,Instagram,Image,2024-02-26,15249,14059,4586,290,366,1090,12,113,Paid,3867,Entertainment,Day,
3193,Facebook,Story,2022-06-20,2703,1853,1563,47,464,192,9,16,Organic,0,Awareness,Day,
3194,Facebook,Video,2021-04-13,19478,19308,2537,55,460,1762,383,165,Organic,0,Awareness,Night,
3195,Instagram,Video,2023-09-01,11872,9513,8861,24,110,1603,56,49,Organic,0,Education,Day,
3196,Facebook,Video,2024-08-01,18167,16910,9366,130,326,4174,1181,94,Organic,0,Awareness,Night,
3197,YouTube,Video,2022-07-11,3232,2064,1427,207,197,288,7,107,Paid,3639,Education,Day,
3198,Instagram,Reel,2022-03-14,17677,13390,8559,52,140,310,87,12,Organic,0,Awareness,Day,
3199,Instagram,Story,2022-09-28,17877,16015,5771,258,25,1779,488,157,Organic,0,Promotion,Day,
3200,YouTube,Image,2021-01-25,7458,4646,4229,162,195,1278,327,95,Paid,1146,Entertainment,Night,
3201,Instagram,Story,2025-09-18,10235,7973,295,46,492,450,124,178,Paid,3673,Motivation,Night,
3202,Facebook,Reel,2023-04-10,2219,1489,990,52,223,236,13,91,Organic,0,Promotion,Day,
3203,Instagram,Image,2023-03-09,4060,2654,462,43,291,374,66,162,Paid,3071,Awareness,Day,
3204,Facebook,Reel,2022-12-31,19719,15681,10878,101,81,3157,449,179,Organic,0,Motivation,Day,
3205,Instagram,Video,2025-01-13,14560,9273,5453,274,106,1951,42,179,Organic,0,Promotion,Night,
3206,Facebook,Video,2024-08-11,13285,9524,5697,216,167,1046,182,88,Organic,0,Entertainment,Night,
3207,YouTube,Story,2023-01-27,15409,15025,3922,126,296,1228,279,86,Organic,0,Motivation,Night,
3208,Instagram,Reel,2023-03-06,17684,11946,1544,239,463,1156,81,150,Organic,0,Motivation,Day,
3209,Facebook,Story,2021-05-17,16793,12820,8837,137,475,2291,44,72,Organic,0,Entertainment,Day,
3210,YouTube,Video,2024-05-23,14936,12465,3316,3,77,2244,496,165,Organic,0,Promotion,Day,
3211,Instagram,Reel,2025-08-19,17889,13526,7847,196,220,837,40,131,Paid,1416,Motivation,Day,
3212,Instagram,Video,2022-06-07,19355,18257,12156,31,84,5303,454,168,Organic,0,Entertainment,Day,
3213,Instagram,Video,2022-09-07,11483,7919,1954,2,411,2121,379,86,Organic,0,Promotion,Day,
3214,Facebook,Image,2021-01-16,18837,15128,2049,4,327,1560,468,151,Paid,701,Awareness,Day,
3215,Instagram,Image,2023-09-18,15964,15849,7469,59,61,1833,170,160,Organic,0,Education,Day,
3216,Facebook,Image,2021-09-20,17425,12851,10690,258,471,574,81,172,Paid,586,Awareness,Day,
3217,Instagram,Video,2021-01-18,13777,9891,2399,37,24,4,0,88,Organic,0,Awareness,Day,
3218,Facebook,Story,2022-08-28,5638,4523,4004,110,454,288,24,117,Organic,0,Education,Night,
3219,Facebook,Image,2025-10-05,2698,2332,1923,48,387,674,123,80,Organic,0,Awareness,Night,
3220,Facebook,Image,2024-04-08,14998,9983,1774,192,186,2776,593,126,Organic,0,Awareness,Day,
3221,Instagram,Image,2023-04-05,15237,12008,4849,20,310,3161,408,147,Organic,0,Entertainment,Night,
